ticker,date,R,log_illiq
AAPL,2007-10-31,0.1937341119021634,-0.6501141961652444
AAPL,2007-11-30,-0.0415463930128381,-2.4349703329094012
AAPL,2007-12-31,0.08345627762952139,-1.437365517696339
AAPL,2008-01-31,-0.19045760341658033,-0.5908178256478607
AAPL,2008-02-29,-0.0794641934537624,-1.4680464801826218
AAPL,2008-03-31,0.13786166767578498,-0.8255051967587654
AAPL,2008-04-30,0.1924323592022544,-0.9554668343752333
AAPL,2008-05-31,0.08165581731493947,-1.0749105121435534
AAPL,2008-06-30,-0.11979848491798095,-1.4521992469440193
AAPL,2008-07-31,-0.05203519925153516,-2.0400095283265003
AAPL,2008-08-31,0.0644399035882589,-1.0350841576180088
AAPL,2008-09-30,-0.19045760341658033,0.16961720039354589
AAPL,2008-10-31,-0.054883621093917756,-2.862709916069978
AAPL,2008-11-30,-0.14928303358353687,-0.8668647153155788
AAPL,2008-12-31,-0.08228450314833989,-0.749604951105642
AAPL,2009-01-31,0.05449276550397543,-1.8851403539844611
AAPL,2009-02-28,-0.009139373842134558,-3.6606524084125667
AAPL,2009-03-31,0.16298889449189125,-0.49805025257487046
AAPL,2009-04-30,0.17982900856946732,-0.5929379101637196
AAPL,2009-05-31,0.07632519099961847,-0.8268458337341578
AAPL,2009-06-30,0.04759394089019354,-1.4395431912429544
AAPL,2009-07-31,0.13728932115838152,-0.674603659645733
AAPL,2009-08-31,0.029073478994130684,-1.5770784324939164
AAPL,2009-09-30,0.09703237863388237,-0.5675224103161369
AAPL,2009-10-31,0.016852206810478984,-2.4754224162152703
AAPL,2009-11-30,0.05876934131846556,-1.582813272935983
AAPL,2009-12-31,0.05271018662024465,-1.1972656514272657
AAPL,2010-01-31,-0.09276993152049533,-1.0594317911083309
AAPL,2010-02-28,0.0633466751048555,-1.0913426256268295
AAPL,2010-03-31,0.1384312603421403,-0.6580621924092434
AAPL,2010-04-30,0.10527985113790106,-0.9488951135583186
AAPL,2010-05-31,-0.016256203217666527,-3.788660755902793
AAPL,2010-06-30,-0.021046979406548268,-2.8084877579283507
AAPL,2010-07-31,0.022486200019498852,-3.4845744423403175
AAPL,2010-08-31,-0.056575341763441145,-1.8864406658032031
AAPL,2010-09-30,0.154620308015499,-1.6157035452302289
AAPL,2010-10-31,0.058950725561658195,-1.8128634637718193
AAPL,2010-11-30,0.033230870102550124,-2.118344389817878
AAPL,2010-12-31,0.036014258857847994,-2.187062089528851
AAPL,2011-01-31,0.05065436157023575,-2.050979008935421
AAPL,2011-02-28,0.04011936195315606,-1.920343722961114
AAPL,2011-03-31,-0.013396045609857622,-2.8781570441978594
AAPL,2011-04-30,0.004637775886472257,-4.371009685884388
AAPL,2011-05-31,-0.00659079295047173,-3.2543212824672096
AAPL,2011-06-30,-0.03558542825910669,-1.5611498499590653
AAPL,2011-07-31,0.15124835166542677,-1.0585219764216625
AAPL,2011-08-31,-0.014575281396358391,-3.50660974811732
AAPL,2011-09-30,-0.009162519800586815,-4.199007467432818
AAPL,2011-10-31,0.05970464567080953,-2.8024355861024333
AAPL,2011-11-30,-0.057399637619221386,-1.665310290005717
AAPL,2011-12-31,0.057942911187090385,-1.607250535777073
AAPL,2012-01-31,0.11965777288318387,-1.2246705529362885
AAPL,2012-02-29,0.17253288822374052,-1.190294133101247
AAPL,2012-03-31,0.10010241362531237,-2.175943611383115
AAPL,2012-04-30,-0.026313062774058378,-3.041013454528546
AAPL,2012-05-31,-0.010760125780681183,-4.611946435760942
AAPL,2012-06-30,0.010794134777590121,-3.7449028068267403
AAPL,2012-07-31,0.044802746898347935,-2.2175443172782323
AAPL,2012-08-31,0.0897285599593722,-1.4668458264726105
AAPL,2012-09-30,0.002791925036470638,-5.189521449794327
AAPL,2012-10-31,-0.11384089142231942,-1.6441301140641116
AAPL,2012-11-30,-0.012451967802185607,-3.6175472466122507
AAPL,2012-12-31,-0.09512667912955035,-1.7375277526158648
AAPL,2013-01-31,-0.1555894760378661,-1.78309674890264
AAPL,2013-02-28,-0.025611066138700407,-2.167301578879787
AAPL,2013-03-31,0.0028503011210025235,-5.028633964951336
AAPL,2013-04-30,0.00027106100214545684,-4.867712785850337
AAPL,2013-05-31,0.022171740134401395,-2.7414150474429775
AAPL,2013-06-30,-0.12589569891779692,0.029665401676439274
AAPL,2013-07-31,0.13210220676512663,-1.0834299681423403
AAPL,2013-08-31,0.08044305938808802,-1.8537890015816991
AAPL,2013-09-30,-0.02172370125011773,-2.453372192021984
AAPL,2013-10-31,0.09201515853044916,-1.6702173876754216
AAPL,2013-11-30,0.06770825449297499,-1.4971597388529183
AAPL,2013-12-31,0.008862137073649391,-3.6251101137599875
AAPL,2014-01-31,-0.11394916799689633,-1.4614313498377243
AAPL,2014-02-28,0.05591860782607343,-1.6655566363427816
AAPL,2014-03-31,0.019755786846267758,-2.3384048784322644
AAPL,2014-04-30,0.09476116854357873,-1.2783362724753147
AAPL,2014-05-31,0.07576553498905876,-1.243460407230181
AAPL,2014-06-30,0.02728611478728711,-2.2211638685010904
AAPL,2014-07-31,0.028326462229573503,-2.2353922020097343
AAPL,2014-08-31,0.07465165368254792,-1.2553407999414539
AAPL,2014-09-30,-0.01722064109351757,-2.728060103930595
AAPL,2014-10-31,0.06948910518846686,-1.186432747426096
AAPL,2014-11-30,0.1007307838516037,-1.3290552578190002
AAPL,2014-12-31,-0.07460635146745835,-0.9320410678726212
AAPL,2015-01-31,0.05961181242672214,-1.8780494645377388
AAPL,2015-02-28,0.096015543562055,-1.776603525434961
AAPL,2015-03-31,-0.03187405633900874,-1.9634240851459381
AAPL,2015-04-30,0.005769808774560882,-3.905994684827899
AAPL,2015-05-31,0.044341165361182155,-1.8828126612584377
AAPL,2015-06-30,-0.03793812163010549,-1.8843655577528295
AAPL,2015-07-31,-0.03348100242800392,-2.3443200878447854
AAPL,2015-08-31,-0.06848884110403057,-2.3396549897931287
AAPL,2015-09-30,-0.02205780917823169,-2.586884706599328
AAPL,2015-10-31,0.08011234621050727,-2.282180377574104
AAPL,2015-11-30,-0.005820942129722753,-3.0369816921467567
AAPL,2015-12-31,-0.11679034617854855,-0.3704915726485929
AAPL,2016-01-31,-0.07822353168304666,-1.3400610705935527
AAPL,2016-02-29,-0.001288596708323534,-4.367050526784709
AAPL,2016-03-31,0.11974613990486462,-1.1247609641473169
AAPL,2016-04-30,-0.15073113993374623,-0.5423346501932826
AAPL,2016-05-31,0.06931433067488295,-0.990948002797353
AAPL,2016-06-30,-0.043596260242701405,-1.5620450654068492
AAPL,2016-07-31,0.08623497402849084,-0.8457543195004327
AAPL,2016-08-31,0.02337657056531465,-1.5570282627765657
AAPL,2016-09-30,0.06344829314157138,-0.6040936681325348
AAPL,2016-10-31,0.004324599825370296,-3.766822916765271
AAPL,2016-11-30,-0.02183728998476217,-2.6699175792744185
AAPL,2016-12-31,0.04684074584976319,-1.2462743020631244
AAPL,2017-01-31,0.04664162938603468,-1.199626898703805
AAPL,2017-02-28,0.12555554898121116,-0.7538188058887343
AAPL,2017-03-31,0.04754107850775618,-0.8170309110130596
AAPL,2017-04-30,-6.958183159179545e-05,-4.86925791377147
AAPL,2017-05-31,0.06560742717607118,-1.3994793021104748
AAPL,2017-06-30,-0.058915903681468026,-1.1522177156253832
AAPL,2017-07-31,0.032180492157265456,-1.4793690383436449
AAPL,2017-08-31,0.10165307025948414,-0.29106621413910005
AAPL,2017-09-30,-0.06213499556427137,-1.5614531823954607
AAPL,2017-10-31,0.09240412713484654,-1.2179678612776215
AAPL,2017-11-30,0.020074924748745872,-2.267745802682228
AAPL,2017-12-31,-0.015363396759994959,-2.2149037251246995
AAPL,2018-01-31,-0.0106933570922315,-3.1267035038392024
AAPL,2018-02-28,0.06596150447472712,-1.8829145063475679
AAPL,2018-03-31,-0.05980429399858299,-1.1421679648311773
AAPL,2018-04-30,-0.015133471591971414,-2.3973811481986864
AAPL,2018-05-31,0.12674186594302334,-0.3558363928215762
AAPL,2018-06-30,-0.009463207826468424,-2.7046141610958365
AAPL,2018-07-31,0.027599008899436846,-1.9774634650077587
AAPL,2018-08-31,0.18267327033872874,-0.32901040931143655
AAPL,2018-09-30,-0.008337707017687608,-3.686120014704237
AAPL,2018-10-31,-0.030951492047533245,-2.6843860536110142
AAPL,2018-11-30,-0.19045760341658033,-1.1673278283348623
AAPL,2018-12-31,-0.12408836023412485,-1.650047423872877
AAPL,2019-01-31,0.053686455527072,-2.051601693597
AAPL,2019-02-28,0.04380328443008149,-1.6075909924049512
AAPL,2019-03-31,0.09260227661943425,-0.7559521217068443
AAPL,2019-04-30,0.05490110304120461,-1.3828116222914737
AAPL,2019-05-31,-0.132632550124112,-1.212150816664586
AAPL,2019-06-30,0.12267727201338222,-1.5348015099971377
AAPL,2019-07-31,0.07361706136812017,-0.9529452521081154
AAPL,2019-08-31,-0.016598198072462544,-3.353936985823289
AAPL,2019-09-30,0.07042276480667602,-1.2783085398430636
AAPL,2019-10-31,0.10497629491582286,-0.7729899661752633
AAPL,2019-11-30,0.07469376632327923,-1.3993272711533464
AAPL,2019-12-31,0.09420383890278451,-1.398714526666371
AAPL,2020-01-31,0.05260201546722911,-2.6077975681458057
AAPL,2020-02-29,-0.12183018726884078,-2.545169784486472
AAPL,2020-03-31,-0.07231444727642317,-3.1255334901148615
AAPL,2020-04-30,0.14442411016007878,-2.048588782008352
AAPL,2020-05-31,0.08166656939294495,-1.0802523190222857
AAPL,2020-06-30,0.1374865758232114,-1.0511145605274486
AAPL,2020-07-31,0.1528341792330011,-1.7585104144302264
AAPL,2020-08-31,0.1937341119021634,-2.1543987583913697
AAPL,2020-09-30,-0.10817138468028008,-1.8686797521883989
AAPL,2020-10-31,-0.06188819092440649,-2.375522429700162
AAPL,2020-11-30,0.09120459962510734,-2.9098775829586216
AAPL,2020-12-31,0.1084720267299259,-1.729890442958375
AAPL,2021-01-31,-0.005516773246676379,-4.399786863256587
AAPL,2021-02-28,-0.08306879969149422,-2.270658431063435
AAPL,2021-03-31,0.007312954537333236,-4.2929611108902215
AAPL,2021-04-30,0.0734526655317286,-1.7054449513966858
AAPL,2021-05-31,-0.05181650282376154,-1.967297695807293
AAPL,2021-06-30,0.09450023079523232,-1.001863549462147
AAPL,2021-07-31,0.06295793144104748,-2.175084661333642
AAPL,2021-08-31,0.04161165811577907,-1.6907043542316238
AAPL,2021-09-30,-0.0704617691531994,-1.9291679166692433
AAPL,2021-10-31,0.0570010621078987,-2.4675954754032468
AAPL,2021-11-30,0.09991948919618754,-1.7740343405786945
AAPL,2021-12-31,0.07160295004640851,-2.2642467674711817
AAPL,2022-01-31,-0.015837020051204978,-3.336864709942894
AAPL,2022-02-28,-0.055582089342744716,-2.165166327830896
AAPL,2022-03-31,0.055882529264692164,-2.324200285089624
AAPL,2022-04-30,-0.1021776871106577,-1.9325374364139556
AAPL,2022-05-31,-0.05603695565676293,-2.535420281614865
AAPL,2022-06-30,-0.0849370995212632,-2.041243172249146
AAPL,2022-07-31,0.17280420851664197,-1.562144410730724
AAPL,2022-08-31,-0.031704900499099624,-2.3032797576484896
AAPL,2022-09-30,-0.12894453675659787,-2.3482297753846773
AAPL,2022-10-31,0.10395591250715702,-2.74651941129623
AAPL,2022-11-30,-0.03358527033515397,-2.967811158414392
AAPL,2022-12-31,-0.13041895279667812,-1.0751662357248577
AAPL,2023-01-31,0.10482885553646391,-1.6898643230698802
AAPL,2023-02-28,0.022918798701038846,-2.8201450052893513
AAPL,2023-03-31,0.11212117560752129,-1.2930592242749874
AAPL,2023-04-30,0.028575116386061188,-2.66220434834014
AAPL,2023-05-31,0.04502917464541286,-2.4797666786974233
AAPL,2023-06-30,0.09014216215744449,-2.0399436973773746
AAPL,2023-07-31,0.012704524252104802,-3.356502363977306
AAPL,2023-08-31,-0.04330821712294264,-2.270118999823147
AAPL,2023-09-30,-0.09285925641954693,-1.7317586333045263
AAPL,2023-10-31,-0.002573358645519988,-4.627662266481487
AAPL,2023-11-30,0.10775974528502685,-1.8388874221352616
AAPL,2023-12-31,0.013491233464218284,-3.3433669540272177
ABT,2005-02-28,0.021317154249414452,0.716859074693005
ABT,2005-03-31,0.013605747568055297,0.2192749820212896
ABT,2005-04-30,0.058808156261552925,1.2332734357222819
ABT,2005-05-31,-0.01889116286819123,0.6359777263082727
ABT,2005-06-30,0.015835229827020448,0.24188295884134092
ABT,2005-07-31,-0.044263759401873985,0.8596871525197294
ABT,2005-08-31,-0.03269682731479431,1.1940443271256562
ABT,2005-09-30,-0.06239901087137323,1.4331445668273481
ABT,2005-10-31,0.021717774592185556,0.1356909691952275
ABT,2005-11-30,-0.13006688881242434,1.3878839356959354
ABT,2005-12-31,0.04460157493469153,1.5703133338649131
ABT,2006-01-31,0.0967250599650669,1.3116284673403058
ABT,2006-02-28,0.023589229635782097,0.6888560920610409
ABT,2006-03-31,-0.039474665098684594,0.9972464682630715
ABT,2006-04-30,0.013356462065014011,0.1875063282634919
ABT,2006-05-31,-0.0009364940305692227,-2.516423194612539
ABT,2006-06-30,0.021087418111903847,1.1586914752437316
ABT,2006-07-31,0.09775375419421918,1.2129105509987461
ABT,2006-08-31,0.019281423287654382,0.39753191435104895
ABT,2006-09-30,-0.0028794086000090884,-1.4284770023444295
ABT,2006-10-31,-0.015502174718042315,0.012645584484882733
ABT,2006-11-30,-0.01805289765094598,0.38879735110872815
ABT,2006-12-31,0.04299699110538843,1.4392835750599957
ABT,2007-01-31,0.0902638581926944,1.9256999491090028
ABT,2007-02-28,0.030108256922779082,0.8453791072114889
ABT,2007-03-31,0.021373998214818432,0.25043533729696676
ABT,2007-04-30,0.020300498211261248,-0.23440305498506575
ABT,2007-05-31,-0.004780028533989226,-0.9992973698461469
ABT,2007-06-30,-0.05096659608143913,1.3843699306101982
ABT,2007-07-31,-0.04872728030275576,1.3688016531451233
ABT,2007-08-31,0.02378315806598351,0.7419686237009024
ABT,2007-09-30,0.03241065002156448,0.794689530802895
ABT,2007-10-31,0.024488142296437893,0.3573665926249241
ABT,2007-11-30,0.05155807243412683,1.1756506145931773
ABT,2007-12-31,-0.023931813282846673,0.6184083464385175
ABT,2008-01-31,0.0059556419510066174,-1.7190306333951746
ABT,2008-02-29,-0.04794527909188158,1.052331288535651
ABT,2008-03-31,0.029440966220813786,0.6296403103109434
ABT,2008-04-30,-0.037792375945588215,0.3167274028608169
ABT,2008-05-31,0.0660183926860676,1.7498541123883022
ABT,2008-06-30,-0.06185656716148225,1.003582230486252
ABT,2008-07-31,0.06797605451433578,0.7805746227086132
ABT,2008-08-31,0.01916185480392123,0.5293283792007877
ABT,2008-09-30,0.0026089845221281688,-2.35982001394137
ABT,2008-10-31,-0.035928754798668486,-0.7311895614578923
ABT,2008-11-30,-0.05134083263741337,0.36522984099217837
ABT,2008-12-31,0.01853262814102205,-0.04987110697284791
ABT,2009-01-31,0.04526979376030486,-0.2593636282715295
ABT,2009-02-28,-0.13006688881242434,0.9979124734322333
ABT,2009-03-31,0.007576044274789684,-1.8503673097128228
ABT,2009-04-30,-0.12171365657769545,0.7251167662021132
ABT,2009-05-31,0.07390257261249693,1.069796329669085
ABT,2009-06-30,0.0430038979730688,0.632461851140171
ABT,2009-07-31,-0.035710206684368105,0.05807226599640103
ABT,2009-08-31,0.0053198955245269824,-1.2546924566341495
ABT,2009-09-30,0.08960594915410774,1.4844364617881531
ABT,2009-10-31,0.030024675302369762,0.5560391012093078
ABT,2009-11-30,0.07465869457210321,1.087634108363492
ABT,2009-12-31,-0.009218343900634017,-0.1283710025920115
ABT,2010-01-31,-0.01236297965396364,-0.145061225042177
ABT,2010-02-28,0.024996775310660083,0.44940534382201136
ABT,2010-03-31,-0.029919845190369436,0.28605834059954915
ABT,2010-04-30,-0.020889024960836444,0.16057642935380656
ABT,2010-05-31,-0.07296587222405644,0.6812725792757632
ABT,2010-06-30,-0.016536545520804646,-0.03621389552098009
ABT,2010-07-31,0.0572398386343087,0.51662101090524
ABT,2010-08-31,0.005282805092294976,-1.6455283870563449
ABT,2010-09-30,0.05711407375040849,0.5552371623160184
ABT,2010-10-31,-0.009511232091808307,-0.7588435661312971
ABT,2010-11-30,-0.09841362903569215,1.611478503519912
ABT,2010-12-31,0.029657020852792763,0.031981847218627735
ABT,2011-01-31,-0.04987255980977385,0.5776370193081419
ABT,2011-02-28,0.06307077294596458,1.2003480790214027
ABT,2011-03-31,0.01955749965866969,0.3761678607017984
ABT,2011-04-30,0.0686234396718076,0.9839816070967977
ABT,2011-05-31,0.004027277506502919,-1.3050692769152583
ABT,2011-06-30,0.007056333217303719,-0.3552537440606862
ABT,2011-07-31,-0.015967619998771974,-0.012942751274060527
ABT,2011-08-31,0.02292351416834884,-0.06134868870518062
ABT,2011-09-30,-0.02643736413569094,-0.07431373721405166
ABT,2011-10-31,0.06115697431466337,-0.1019555351477095
ABT,2011-11-30,0.01254392885527698,-0.1970775089630088
ABT,2011-12-31,0.030332759775244363,0.3264447732197411
ABT,2012-01-31,-0.029100778505279534,0.0865211551570475
ABT,2012-02-29,0.044427458118109574,0.9112776021847928
ABT,2012-03-31,0.07943078776921182,1.175103130437769
ABT,2012-04-30,0.02100156347069606,0.36741306648212557
ABT,2012-05-31,-0.004360405128509813,-2.2250992988615934
ABT,2012-06-30,0.042458626884671634,0.6976937982167399
ABT,2012-07-31,0.03593716178711412,0.44671991553207135
ABT,2012-08-31,-0.011680100558582904,0.1414804936436802
ABT,2012-09-30,0.045048771163312885,0.9464645111613734
ABT,2012-10-31,-0.038385406010948205,0.3191208120777951
ABT,2012-11-30,-0.00766276935520655,-0.6255773979580432
ABT,2012-12-31,0.007662769355206544,-0.9654225533457286
ABT,2013-01-31,0.07930495571367735,0.5813823050371596
ABT,2013-02-28,-0.0026598365207423378,-1.2558368935117947
ABT,2013-03-31,0.04428446027569761,1.083641866917354
ABT,2013-04-30,0.04808458952595323,1.7382898547340382
ABT,2013-05-31,-0.006794364312576177,-0.5776092939212596
ABT,2013-06-30,-0.05004530332328201,2.162687294077678
ABT,2013-07-31,0.05299198664752021,1.0003351240077833
ABT,2013-08-31,-0.0944094916342344,1.853537659970474
ABT,2013-09-30,-0.004209520322048702,-0.7811793458677521
ABT,2013-10-31,0.10066222305265042,1.551597982521855
ABT,2013-11-30,0.04389277195706698,1.2554122002191939
ABT,2013-12-31,0.003659299780673433,-0.9947572665498221
ABT,2014-01-31,-0.03897149405563842,0.7885075850693433
ABT,2014-02-28,0.0816776608686332,1.6197098205591693
ABT,2014-03-31,-0.03244630616439699,0.884866077402183
ABT,2014-04-30,0.011876687591753757,-0.17231854192664997
ABT,2014-05-31,0.032256974624357,1.3559929470897636
ABT,2014-06-30,0.02200071915218172,0.8531890279911742
ABT,2014-07-31,0.03474145898135832,0.9703694760187602
ABT,2014-08-31,0.0028449024525781844,-1.017606439690443
ABT,2014-09-30,-0.015507879719265885,0.898224075341961
ABT,2014-10-31,0.05226641843840813,1.8735448358723161
ABT,2014-11-30,0.020886377145763718,0.5041500944390087
ABT,2014-12-31,0.011392632274257627,0.44743240110456384
ABT,2015-01-31,-0.0005124050924760394,-3.1582818149175544
ABT,2015-02-28,0.05667460818385428,1.0944591089967268
ABT,2015-03-31,-0.022199633298380598,1.0560313654312488
ABT,2015-04-30,0.007043985868954847,-0.3292981974780673
ABT,2015-05-31,0.045892627169189744,1.59588412621817
ABT,2015-06-30,0.009828454665051644,-0.11545819341501584
ABT,2015-07-31,0.03709527246222727,0.9044282985314993
ABT,2015-08-31,-0.11264209007948192,1.542937155067868
ABT,2015-09-30,-0.11872200896332374,2.2075799981279225
ABT,2015-10-31,0.11363378069747666,0.9902239036874398
ABT,2015-11-30,0.0026749779368750136,-0.8470556860389884
ABT,2015-12-31,-0.00022239265317879344,-3.0541768181220945
ABT,2016-01-31,-0.13006688881242434,2.372356295728707
ABT,2016-02-29,0.023241988618647628,1.1701297541999836
ABT,2016-03-31,0.07674102810122986,1.1052449016652872
ABT,2016-04-30,-0.06652953573117557,1.1777490399274875
ABT,2016-05-31,0.018592165652620223,-0.021163268941847946
ABT,2016-06-30,-0.008106894983756243,-1.0249596945718906
ABT,2016-07-31,0.12216093413416332,1.6754877412083893
ABT,2016-08-31,-0.06294537879866324,1.464252121531569
ABT,2016-09-30,0.006404953894133463,-0.036222825504534484
ABT,2016-10-31,-0.06851751792007688,1.4202541680940968
ABT,2016-11-30,-0.030269800990921303,0.19161822801807915
ABT,2016-12-31,0.008891342486805726,-0.4913573603518664
ABT,2017-01-31,0.09029934402811457,1.5865105999068625
ABT,2017-02-28,0.07626007942411239,1.188426776345235
ABT,2017-03-31,-0.014973866283043237,0.6121773884881669
ABT,2017-04-30,-0.011392710635938559,0.17457045853449316
ABT,2017-05-31,0.04524849459222959,1.111235560779754
ABT,2017-06-30,0.06260678468114596,1.5259094631254264
ABT,2017-07-31,0.017176358725784893,0.37948347584162434
ABT,2017-08-31,0.03516162059662266,1.7678536176359678
ABT,2017-09-30,0.046413149319725844,0.9807138256663706
ABT,2017-10-31,0.02105222673713614,-0.09052666372596718
ABT,2017-11-30,0.03870295036893309,1.2715464067534903
ABT,2017-12-31,0.012341381967015525,0.14423206238937425
ABT,2018-01-31,0.09020394430557332,1.5035569277135217
ABT,2018-02-28,-0.029882215398477727,0.35712354765119514
ABT,2018-03-31,-0.006819291434175072,-0.5843992276394552
ABT,2018-04-30,-0.025526459913019797,0.8254038984912171
ABT,2018-05-31,0.056843069232446884,1.6803269629951068
ABT,2018-06-30,-0.008814920580062117,0.0034032435629995916
ABT,2018-07-31,0.0764356513832049,1.4636338157320665
ABT,2018-08-31,0.01964084003594005,0.7415266637715909
ABT,2018-09-30,0.09307741222453937,1.7365512016024383
ABT,2018-10-31,-0.05803909639271495,0.6310031256165267
ABT,2018-11-30,0.07150427764039842,0.731756163351136
ABT,2018-12-31,-0.023502321269756734,-0.6275679131332872
ABT,2019-01-31,0.013573203057234114,-0.8749467354330882
ABT,2019-02-28,0.061639683541469314,1.086056375940636
ABT,2019-03-31,0.029451437968502463,0.7329000880957146
ABT,2019-04-30,-0.0006807300028566611,-3.2099811334938906
ABT,2019-05-31,-0.044069294172379744,0.5343043255762865
ABT,2019-06-30,0.09956421168585065,0.6854783409622272
ABT,2019-07-31,0.03878825638319364,0.8904302951138305
ABT,2019-08-31,-0.020647992766197634,-0.290780751823835
ABT,2019-09-30,-0.019528312615183056,0.428917992505081
ABT,2019-10-31,0.003283509035999168,-1.3793423249781505
ABT,2019-11-30,0.02176821256555718,0.10309908355424113
ABT,2019-12-31,0.01636634160591892,0.1027379648783402
ABT,2020-01-31,0.007456625407078621,-1.4132129012253927
ABT,2020-02-29,-0.1233211696226253,0.8051217647230757
ABT,2020-03-31,0.024113300304633534,-1.36743027345452
ABT,2020-04-30,0.12216093413416332,0.5170156577834462
ABT,2020-05-31,0.030268138476439437,0.7910212884009695
ABT,2020-06-30,-0.037460652421112954,0.8441651975540374
ABT,2020-07-31,0.09985067748338167,1.2986786386197906
ABT,2020-08-31,0.08410067751866158,0.7426240840271241
ABT,2020-09-30,-0.005863342973275454,-1.103039102686676
ABT,2020-10-31,-0.031452123153052944,0.3816437218778894
ABT,2020-11-30,0.029158472653236733,-0.8674679419991129
ABT,2020-12-31,0.011667153355644867,-0.5416215605924961
ABT,2021-01-31,0.12216093413416332,1.823960116127541
ABT,2021-02-28,-0.03131283823229085,-0.18312989029308113
ABT,2021-03-31,0.0005006709555735386,-2.964679575302661
ABT,2021-04-30,0.0056656291627750835,-1.241628274053916
ABT,2021-05-31,-0.028980223641151662,0.4335726872719263
ABT,2021-06-30,-0.006191421680063024,-1.402138145532529
ABT,2021-07-31,0.046438573416903765,0.7224354507606314
ABT,2021-08-31,0.043588845695822866,1.3970045318658215
ABT,2021-09-30,-0.06742847176975993,1.1775527771863494
ABT,2021-10-31,0.09102725104350987,0.858318382602782
ABT,2021-11-30,-0.024504394164001405,-0.1308233155050793
ABT,2021-12-31,0.1124595576377564,1.5022613241709273
ABT,2022-01-31,-0.09559082927931253,1.4158861385259058
ABT,2022-02-28,-0.05515745672806228,0.8758389208255721
ABT,2022-03-31,-0.018914435132355224,-0.0969669852612931
ABT,2022-04-30,-0.0379501450444269,0.25788263821593915
ABT,2022-05-31,0.034295220180743505,0.20658749598331383
ABT,2022-06-30,-0.07796616975929839,0.900595885149901
ABT,2022-07-31,0.006182019254897722,-1.70300350157871
ABT,2022-08-31,-0.05855366055890238,1.6004830077821168
ABT,2022-09-30,-0.05909141946329325,0.15840517660965503
ABT,2022-10-31,0.026987072172584333,-1.1178527527071935
ABT,2022-11-30,0.08372128337768793,1.0736096393340695
ABT,2022-12-31,0.020334496990987102,0.1848569478495783
ABT,2023-01-31,0.011416109198022956,-0.9564009382462793
ABT,2023-02-28,-0.08324391054849331,1.568003082629744
ABT,2023-03-31,-0.004532479322966879,-1.5039277013313281
ABT,2023-04-30,0.09203760095420147,1.1334071651654334
ABT,2023-05-31,-0.07977113176695752,1.307871963525944
ABT,2023-06-30,0.06655847518304711,0.7528007216684074
ABT,2023-07-31,0.025751951568876875,0.2653501481013514
ABT,2023-08-31,-0.07874127625266683,1.5818698935189488
ABT,2023-09-30,-0.060594211938587786,1.1663557046928084
ABT,2023-10-31,-0.01851397357029537,-0.11141242030958409
ABT,2023-11-30,0.09804659219179065,0.8537791637275838
ABT,2023-12-31,0.05394106112705133,1.014364435711137
AXP,2005-02-28,0.014884420728087449,-0.5583708400932359
AXP,2005-03-31,-0.05034374719073344,0.8306543036618628
AXP,2005-04-30,0.025560832441140553,-0.03807555095293935
AXP,2005-05-31,0.021586821640033074,0.27155023446729487
AXP,2005-06-30,-0.00935523326688991,-0.8340624441775404
AXP,2005-07-31,0.032711178407612396,0.32016160808546346
AXP,2005-08-31,0.004354223319921076,-1.5141362358147816
